ix,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
35066,2016-520,Roland Garros,Clay,128,G,20160523,157,106378,,,Kyle Edmund,R,,GBR,21.3716632444,82,701,105932,,,Nikoloz Basilashvili,R,,RUS,24.2464065708,104,563,7-6(4) 6-7(7) 7-5 6-1,5,R128,167,16,5,132,82,70,27,22,3,4,4,7,144,91,62,27,21,7,11
35067,2016-520,Roland Garros,Clay,128,G,20160523,158,104559,,,Teymuraz Gabashvili,R,188,RUS,31.0006844627,79,706,105385,,,Donald Young,L,183,USA,26.8336755647,76,712,7-6(1) 6-2 6-3,5,R128,114,8,6,90,43,34,23,15,4,8,2,6,99,56,34,16,14,9,16
35068,2016-520,Roland Garros,Clay,128,G,20160523,159,105332,19,,Benoit Paire,R,196,FRA,27.0417522245,21,1641,105430,,,Radu Albot,R,,MDA,26.5297741273,137,423,6-2 4-6 6-4 1-6 6-4,5,R128,179,9,10,147,60,39,41,23,7,16,2,6,140,87,48,26,22,9,19
35069,2016-520,Roland Garros,Clay,128,G,20160523,160,103333,27,,Ivo Karlovic,R,208,CRO,37.2320328542,28,1280,103656,,,Albert Montanes,R,175,ESP,35.4880219028,98,592,6-2 7-6(7) 7-6(5),5,R128,108,31,3,93,60,59,19,16,1,2,3,3,104,77,56,15,16,3,6
35070,2016-520,Roland Garros,Clay,128,G,20160523,161,111442,,,Jordan Thompson,R,,AUS,22.0917180014,94,608,111513,,,Laslo Djere,R,,SRB,20.9746748802,215,249,6-3 6-4 7-5,5,R128,128,6,1,90,61,44,21,16,2,3,1,4,92,56,35,21,15,3,7
35071,2016-520,Roland Garros,Clay,128,G,20160523,162,106288,,,Mathias Bourgue,R,,FRA,22.3436002738,164,326,105515,,,Jordi Samper Montana,U,,ESP,26.1327857632,216,249,7-5 7-6(5) 7-6(6),5,R128,206,4,4,120,73,49,19,18,3,9,2,0,146,98,55,24,18,10,17
35072,2016-520,Roland Garros,Clay,128,G,20160523,163,104918,2,,Andy Murray,R,190,GBR,29.0239561944,2,8435,103285,,,Radek Stepanek,R,185,CZE,37.4866529774,128,459,3-6 3-6 6-0 6-3 7-5,5,R128,221,14,2,138,91,64,26,23,4,8,4,8,149,92,59,25,22,4,10
35073,2016-520,Roland Garros,Clay,128,G,20160523,164,104925,1,,Novak Djokovic,R,188,SRB,29.0047912389,1,16150,104327,,,Steve Darcis,R,178,BEL,32.1943874059,161,331,7-5 6-3 6-4,5,R64,137,4,4,105,70,47,20,16,2,4,3,5,98,54,34,22,15,7,12
35074,2016-520,Roland Garros,Clay,128,G,20160523,165,105379,,,Aljaz Bedene,R,181,GBR,26.8473648186,66,765,105807,,,Pablo Carreno Busta,R,,ESP,24.8651608487,43,995,7-6(4) 6-3 4-6 5-7 6-2,5,R64,199,23,1,150,80,64,35,26,9,14,10,2,145,87,63,24,25,4,11
35075,2016-520,Roland Garros,Clay,128,G,20160523,166,106432,,,Borna Coric,R,,CRO,19.5208761123,47,935,106071,20,,Bernard Tomic,R,193,AUS,23.5865845311,22,1625,3-6 6-2 7-6(4) 7-6(6),5,R64,166,17,7,127,81,59,29,21,3,5,15,2,146,95,69,26,20,10,13
35076,2016-520,Roland Garros,Clay,128,G,20160523,167,105138,14,,Roberto Bautista Agut,R,,ESP,28.1067761807,16,2015,103908,,,Paul Henri Mathieu,R,185,FRA,34.3600273785,65,771,7-6(5) 6-4 6-1,5,R64,142,6,1,101,64,47,19,15,6,8,2,5,93,51,33,19,14,3,9
35077,2016-520,Roland Garros,Clay,128,G,20160523,168,103970,11,,David Ferrer,R,175,ESP,34.1409993155,11,2740,104338,,,Juan Monaco,R,185,ARG,32.1505817933,92,620,6-7(4) 6-3 6-4 6-2,5,R64,192,6,3,137,92,58,18,20,11,17,1,1,146,110,56,16,19,10,21
35078,2016-520,Roland Garros,Clay,128,G,20160523,169,103852,21,,Feliciano Lopez,L,188,ESP,34.6721423682,23,1550,103607,,,Victor Estrella,R,173,DOM,35.8056125941,87,670,6-3 7-6(8) 6-3,5,R64,150,15,0,105,69,57,18,15,4,5,4,1,124,84,53,22,15,10,13
35079,2016-520,Roland Garros,Clay,128,G,20160523,170,104655,25,,Pablo Cuevas,R,180,URU,30.3901437372,27,1450,111460,,,Quentin Halys,R,,FRA,19.5728952772,154,347,7-6(4) 6-3 7-6(6),5,R64,141,19,5,111,62,53,28,17,2,3,11,9,132,81,57,26,16,11,13
35080,2016-520,Roland Garros,Clay,128,G,20160523,171,104607,7,,Tomas Berdych,R,196,CZE,30.6803559206,8,2850,104291,,,Malek Jaziri,R,185,TUN,32.3394934976,72,751,6-1 2-6 6-2 6-4,5,R64,134,11,1,95,51,42,25,17,3,5,1,3,95,51,38,17,16,10,15
35081,2016-520,Roland Garros,Clay,128,G,20160523,172,104745,4,,Rafael Nadal,L,185,ESP,29.9712525667,5,5675,105487,,,Facundo Bagnis,L,,ARG,26.2340862423,99,590,6-3 6-0 6-3,5,R64,104,0,2,72,56,39,9,12,7,9,2,3,77,50,23,12,12,2,10
35082,2016-520,Roland Garros,Clay,128,G,20160523,173,104719,,,Marcel Granollers,R,190,ESP,30.1136208077,56,844,103917,,,Nicolas Mahut,R,190,FRA,34.3353867214,44,976,6-3 6-2 1-0 RET,5,R64,83,3,0,44,29,19,10,9,0,2,1,3,70,42,18,13,9,7,13
35083,2016-520,Roland Garros,Clay,128,G,20160523,174,100644,,,Alexander Zverev,R,,GER,19.0910335387,41,1060,103565,,,Stephane Robert,R,185,FRA,36.0164271047,90,628,6-1 3-6 6-1 6-4,5,R64,129,5,2,99,60,47,18,17,5,8,11,7,100,48,35,20,16,5,12
35084,2016-520,Roland Garros,Clay,128,G,20160523,175,106233,13,,Dominic Thiem,R,,AUT,22.7186858316,15,2430,104198,,,Guillermo Garcia Lopez,R,188,ESP,32.9691991786,51,865,7-5 6-4 7-6(3),5,R64,145,7,7,113,57,40,31,17,6,9,5,4,112,52,37,28,17,7,12
35085,2016-520,Roland Garros,Clay,128,G,20160523,176,105676,12,,David Goffin,R,163,BEL,25.4592744695,13,2570,104122,,,Carlos Berlocq,R,183,ARG,33.3004791239,126,462,7-5 6-1 6-4,5,R64,122,4,2,80,39,29,25,15,3,5,4,0,93,69,41,10,14,8,15
35086,2016-520,Roland Garros,Clay,128,G,20160523,177,104597,,,Nicolas Almagro,R,183,ESP,30.7542778919,49,899,106210,,,Jiri Vesely,L,,CZE,22.8692676249,60,815,6-4 6-4 6-3,5,R64,128,7,2,73,39,29,24,15,2,4,10,8,123,76,43,24,14,13,19
35087,2016-520,Roland Garros,Clay,128,G,20160523,178,105208,,,Ernests Gulbis,R,190,LAT,27.7289527721,80,701,105311,26,,Joao Sousa,R,,POR,27.1485284052,29,1275,6-2 7-5 6-3,5,R64,109,16,2,68,41,35,19,15,2,3,3,1,97,60,40,14,14,7,13
35088,2016-520,Roland Garros,Clay,128,G,20160523,179,104542,6,,Jo Wilfried Tsonga,R,188,FRA,31.099247091,7,3355,104571,,,Marcos Baghdatis,R,183,CYP,30.932238193,39,1067,6-7(6) 3-6 6-3 6-2 6-2,5,R64,206,5,5,147,95,70,26,23,6,9,11,3,148,81,60,28,23,10,17
35089,2016-520,Roland Garros,Clay,128,G,20160523,180,105683,8,,Milos Raonic,R,196,CAN,25.4045174538,9,2785,105173,,,Adrian Mannarino,L,183,FRA,27.8986995209,58,825,6-1 7-6(0) 6-1,5,R64,96,7,1,85,54,41,22,13,0,0,4,3,70,45,30,9,13,3,7
35090,2016-520,Roland Garros,Clay,128,G,20160523,181,105413,,,Andrej Martin,R,180,SVK,26.6721423682,133,438,106298,29,,Lucas Pouille,R,,FRA,22.2450376454,31,1266,6-3 7-5 6-3,5,R64,135,1,2,115,76,50,22,15,10,12,3,4,93,48,29,20,15,2,8
35091,2016-520,Roland Garros,Clay,128,G,20160523,182,106058,23,,Jack Sock,R,185,USA,23.6605065024,25,1505,104460,,,Dustin Brown,R,196,GER,31.4551676934,116,520,6-3 7-6(5) 6-2,5,R64,110,6,5,97,59,53,11,15,4,6,4,2,106,74,46,11,14,9,15
35092,2016-520,Roland Garros,Clay,128,G,20160523,183,105077,,,Albert Ramos,L,188,ESP,28.34770705,55,853,105477,,,Marco Trungelliti,R,,ARG,26.3080082136,166,323,6-3 6-4 7-5,5,R64,169,4,2,121,74,45,27,16,7,10,3,3,122,76,45,22,15,15,21
35093,2016-520,Roland Garros,Clay,128,G,20160523,184,104468,16,,Gilles Simon,R,183,FRA,31.4031485284,18,1945,105550,,,Guido Pella,L,,ARG,26.0177960301,48,899,4-6 1-6 7-5 7-6(4) 6-4,5,R64,272,9,4,194,117,78,32,26,11,19,2,2,165,115,76,27,25,10,17
35094,2016-520,Roland Garros,Clay,128,G,20160523,185,104678,22,,Viktor Troicki,R,193,SRB,30.2806297057,24,1535,105583,,,Dusan Lajovic,R,180,SRB,25.8973305955,81,701,6-7(4) 6-3 6-0 RET,5,R64,119,2,1,94,56,40,22,14,5,7,5,3,88,56,32,16,13,3,9
35095,2016-520,Roland Garros,Clay,128,G,20160523,186,104871,30,,Jeremy Chardy,R,188,FRA,29.2758384668,32,1265,106361,,,Adam Pavlasek,R,,CZE,21.6235455168,132,442,6-4 6-2 6-4,5,R64,91,8,2,67,45,40,16,14,0,0,5,4,84,55,42,12,14,6,10
35096,2016-520,Roland Garros,Clay,128,G,20160523,187,104527,3,,Stanislas Wawrinka,R,183,SUI,31.1540041068,4,6315,106121,,,Taro Daniel,R,,JPN,23.318275154,93,614,7-6(7) 6-3 6-4,5,R64,127,12,1,93,59,48,21,16,2,3,7,2,121,76,50,24,15,13,17
35097,2016-520,Roland Garros,Clay,128,G,20160523,188,105453,5,,Kei Nishikori,R,178,JPN,26.3983572895,6,4470,105723,,,Andrey Kuznetsov,R,185,RUS,25.2484599589,40,1063,6-3 6-3 6-3,5,R64,108,2,1,93,59,43,18,14,7,9,4,3,79,41,25,18,13,2,8
35098,2016-520,Roland Garros,Clay,128,G,20160523,189,104269,,,Fernando Verdasco,L,188,ESP,32.5201916496,52,855,104471,,,Ivan Dodig,R,183,CRO,31.3867214237,77,708,6-2 6-1 6-3,5,R64,100,5,0,67,52,40,11,12,5,6,5,1,75,49,25,14,12,10,17
35099,2016-520,Roland Garros,Clay,128,G,20160523,190,106401,17,,Nick Kyrgios,R,,AUS,21.0732375086,19,1855,104997,,,Igor Sijsling,R,190,NED,28.7638603696,123,484,6-3 6-2 6-1,5,R64,70,11,0,67,45,36,15,12,1,1,4,4,78,39,26,14,12,7,13
35100,2016-520,Roland Garros,Clay,128,G,20160523,191,104755,9,,Richard Gasquet,R,185,FRA,29.9301848049,12,2725,106216,,,Bjorn Fratangelo,R,,USA,22.8446269678,103,567,6-1 7-6(3) 6-3,5,R64,130,2,1,87,55,40,23,14,1,2,2,2,97,49,30,25,14,7,11
35101,2016-520,Roland Garros,Clay,128,G,20160523,192,104545,15,,John Isner,R,206,USA,31.0746064339,17,1965,106378,,,Kyle Edmund,R,,GBR,21.3716632444,82,701,6-4 6-4 6-4,5,R64,106,18,4,79,49,42,20,15,3,3,7,2,90,51,36,21,15,6,9
35102,2016-520,Roland Garros,Clay,128,G,20160523,193,104559,,,Teymuraz Gabashvili,R,188,RUS,31.0006844627,79,706,105332,19,,Benoit Paire,R,196,FRA,27.0417522245,21,1641,6-3 6-2 3-6 6-2,5,R64,142,6,3,112,58,46,26,17,10,13,8,5,126,64,38,30,17,15,22
35103,2016-520,Roland Garros,Clay,128,G,20160523,194,103333,27,,Ivo Karlovic,R,208,CRO,37.2320328542,28,1280,111442,,,Jordan Thompson,R,,AUS,22.0917180014,94,608,6-7(2) 6-3 7-6(3) 6-7(4) 12-10,5,R64,271,41,10,217,145,120,36,34,9,10,12,4,204,132,108,37,33,8,11
35104,2016-520,Roland Garros,Clay,128,G,20160523,195,104918,2,,Andy Murray,R,190,GBR,29.0239561944,2,8435,106288,,,Mathias Bourgue,R,,FRA,22.3436002738,164,326,6-2 2-6 4-6 6-2 6-3,5,R64,214,3,4,139,82,56,27,22,9,14,5,4,136,96,62,20,21,9,16
35105,2016-520,Roland Garros,Clay,128,G,20160523,196,104925,1,,Novak Djokovic,R,188,SRB,29.0047912389,1,16150,105379,,,Aljaz Bedene,R,181,GBR,26.8473648186,66,765,6-2 6-3 6-3,5,R32,122,5,0,93,71,48,12,13,5,7,8,2,92,53,34,11,13,10,17
35106,2016-520,Roland Garros,Clay,128,G,20160523,197,105138,14,,Roberto Bautista Agut,R,,ESP,28.1067761807,16,2015,106432,,,Borna Coric,R,,CRO,19.5208761123,47,935,6-2 6-3 6-3,5,R32,119,3,1,76,54,44,10,13,1,2,6,3,82,50,26,16,13,6,12
35107,2016-520,Roland Garros,Clay,128,G,20160523,198,103970,11,,David Ferrer,R,175,ESP,34.1409993155,11,2740,103852,21,,Feliciano Lopez,L,188,ESP,34.6721423682,23,1550,6-4 7-6(6) 6-1,5,R32,143,4,5,90,57,44,15,15,1,3,6,1,116,74,45,19,14,7,13
35108,2016-520,Roland Garros,Clay,128,G,20160523,199,104607,7,,Tomas Berdych,R,196,CZE,30.6803559206,8,2850,104655,25,,Pablo Cuevas,R,180,URU,30.3901437372,27,1450,4-6 6-3 6-2 7-5,5,R32,165,10,5,130,74,61,30,20,8,9,5,0,112,63,41,30,19,6,10
35109,2016-520,Roland Garros,Clay,128,G,20160523,200,104719,,,Marcel Granollers,R,190,ESP,30.1136208077,56,844,104745,4,,Rafael Nadal,L,185,ESP,29.9712525667,5,5675,W/O,5,R32,,,,,,,,,,,,,,,,,,,
35110,2016-520,Roland Garros,Clay,128,G,20160523,201,106233,13,,Dominic Thiem,R,,AUT,22.7186858316,15,2430,100644,,,Alexander Zverev,R,,GER,19.0910335387,41,1060,6-7(4) 6-3 6-3 6-3,5,R32,169,6,2,132,78,56,34,20,7,8,6,5,121,72,49,22,19,10,15
35111,2016-520,Roland Garros,Clay,128,G,20160523,202,105676,12,,David Goffin,R,163,BEL,25.4592744695,13,2570,104597,,,Nicolas Almagro,R,183,ESP,30.7542778919,49,899,6-2 4-6 6-3 4-6 6-2,5,R32,174,10,4,135,79,58,32,23,9,13,17,9,125,63,46,30,22,7,14
35112,2016-520,Roland Garros,Clay,128,G,20160523,203,105208,,,Ernests Gulbis,R,190,LAT,27.7289527721,80,701,104542,6,,Jo Wilfried Tsonga,R,188,FRA,31.099247091,7,3355,2-5 RET,5,R32,40,3,2,20,14,8,2,4,3,4,0,0,38,29,21,2,3,5,5
35113,2016-520,Roland Garros,Clay,128,G,20160523,204,105683,8,,Milos Raonic,R,196,CAN,25.4045174538,9,2785,105413,,,Andrej Martin,R,180,SVK,26.6721423682,133,438,7-6(4) 6-2 6-3,5,R32,161,7,3,100,59,41,20,15,5,8,0,6,114,79,38,17,14,12,19
35114,2016-520,Roland Garros,Clay,128,G,20160523,205,105077,,,Albert Ramos,L,188,ESP,28.34770705,55,853,106058,23,,Jack Sock,R,185,USA,23.6605065024,25,1505,6-7(2) 6-4 6-4 4-6 6-4,5,R32,251,8,7,172,116,83,27,26,16,21,10,2,181,118,78,31,26,9,16
35115,2016-520,Roland Garros,Clay,128,G,20160523,206,104678,22,,Viktor Troicki,R,193,SRB,30.2806297057,24,1535,104468,16,,Gilles Simon,R,183,FRA,31.4031485284,18,1945,6-4 6-2 6-2,5,R32,131,4,3,87,49,39,17,13,5,6,0,3,96,69,34,16,13,8,14
35116,2016-520,Roland Garros,Clay,128,G,20160523,207,104527,3,,Stanislas Wawrinka,R,183,SUI,31.1540041068,4,6315,104871,30,,Jeremy Chardy,R,188,FRA,29.2758384668,32,1265,6-4 6-3 7-5,5,R32,119,4,2,80,48,36,24,16,2,4,6,2,101,65,45,12,15,4,9
35117,2016-520,Roland Garros,Clay,128,G,20160523,208,105453,5,,Kei Nishikori,R,178,JPN,26.3983572895,6,4470,104269,,,Fernando Verdasco,L,188,ESP,32.5201916496,52,855,6-3 6-4 3-6 2-6 6-4,5,R32,201,4,7,151,96,61,24,23,11,19,7,7,154,105,69,19,23,10,18
35118,2016-520,Roland Garros,Clay,128,G,20160523,209,104755,9,,Richard Gasquet,R,185,FRA,29.9301848049,12,2725,106401,17,,Nick Kyrgios,R,,AUS,21.0732375086,19,1855,6-2 7-6(7) 6-2,5,R32,130,8,2,100,61,46,22,14,3,4,8,0,99,71,46,14,14,7,12
35119,2016-520,Roland Garros,Clay,128,G,20160523,210,104545,15,,John Isner,R,206,USA,31.0746064339,17,1965,104559,,,Teymuraz Gabashvili,R,188,RUS,31.0006844627,79,706,7-6(7) 4-6 2-6 6-4 6-2,5,R32,187,34,4,150,103,77,23,24,6,10,4,4,138,100,75,19,24,5,9
35120,2016-520,Roland Garros,Clay,128,G,20160523,211,104918,2,,Andy Murray,R,190,GBR,29.0239561944,2,8435,103333,27,,Ivo Karlovic,R,208,CRO,37.2320328542,28,1280,6-1 6-4 7-6(3),5,R32,116,8,2,85,64,56,12,15,0,0,14,5,89,57,44,15,14,7,10
35121,2016-520,Roland Garros,Clay,128,G,20160523,212,104925,1,,Novak Djokovic,R,188,SRB,29.0047912389,1,16150,105138,14,,Roberto Bautista Agut,R,,ESP,28.1067761807,16,2015,3-6 6-4 6-1 7-5,5,R16,192,2,5,116,82,53,17,19,5,11,1,2,142,102,55,17,19,13,22
35122,2016-520,Roland Garros,Clay,128,G,20160523,213,104607,7,,Tomas Berdych,R,196,CZE,30.6803559206,8,2850,103970,11,,David Ferrer,R,175,ESP,34.1409993155,11,2740,6-3 7-5 6-3,5,R16,132,5,1,102,62,46,23,15,9,9,4,3,87,53,38,17,15,7,11
35123,2016-520,Roland Garros,Clay,128,G,20160523,214,106233,13,,Dominic Thiem,R,,AUT,22.7186858316,15,2430,104719,,,Marcel Granollers,R,190,ESP,30.1136208077,56,844,6-2 6-7(2) 6-1 6-4,5,R16,171,3,3,120,71,54,30,19,6,7,2,3,125,78,53,21,18,10,16
35124,2016-520,Roland Garros,Clay,128,G,20160523,215,105676,12,,David Goffin,R,163,BEL,25.4592744695,13,2570,105208,,,Ernests Gulbis,R,190,LAT,27.7289527721,80,701,4-6 6-2 6-2 6-3,5,R16,155,7,3,96,57,42,28,18,3,5,7,9,132,62,40,32,17,17,24
35125,2016-520,Roland Garros,Clay,128,G,20160523,216,105077,,,Albert Ramos,L,188,ESP,28.34770705,55,853,105683,8,,Milos Raonic,R,196,CAN,25.4045174538,9,2785,6-2 6-4 6-4,5,R16,139,2,2,98,67,49,15,14,6,7,7,4,96,62,39,16,14,9,14
35126,2016-520,Roland Garros,Clay,128,G,20160523,217,104527,3,,Stanislas Wawrinka,R,183,SUI,31.1540041068,4,6315,104678,22,,Viktor Troicki,R,193,SRB,30.2806297057,24,1535,7-6(5) 6-7(7) 6-3 6-2,5,R16,176,19,4,140,84,60,34,21,3,5,9,3,135,85,61,18,20,5,10
35127,2016-520,Roland Garros,Clay,128,G,20160523,218,104755,9,,Richard Gasquet,R,185,FRA,29.9301848049,12,2725,105453,5,,Kei Nishikori,R,178,JPN,26.3983572895,6,4470,6-4 6-2 4-6 6-2,5,R16,154,6,2,97,59,43,25,18,3,6,3,4,109,77,48,16,18,6,13
35128,2016-520,Roland Garros,Clay,128,G,20160523,219,104918,2,,Andy Murray,R,190,GBR,29.0239561944,2,8435,104545,15,,John Isner,R,206,USA,31.0746064339,17,1965,7-6(9) 6-4 6-3,5,R16,160,9,6,108,65,54,26,16,5,5,18,4,126,87,64,15,15,8,10
35129,2016-520,Roland Garros,Clay,128,G,20160523,220,104925,1,,Novak Djokovic,R,188,SRB,29.0047912389,1,16150,104607,7,,Tomas Berdych,R,196,CZE,30.6803559206,8,2850,6-3 7-5 6-3,5,QF,126,0,1,81,49,35,21,15,4,6,4,3,81,46,31,13,15,2,8
35130,2016-520,Roland Garros,Clay,128,G,20160523,221,106233,13,,Dominic Thiem,R,,AUT,22.7186858316,15,2430,105676,12,,David Goffin,R,163,BEL,25.4592744695,13,2570,4-6 7-6(7) 6-4 6-1,5,QF,171,2,3,142,91,60,25,20,7,13,3,9,135,74,50,23,19,9,17
35131,2016-520,Roland Garros,Clay,128,G,20160523,222,104527,3,,Stanislas Wawrinka,R,183,SUI,31.1540041068,4,6315,105077,,,Albert Ramos,L,188,ESP,28.34770705,55,853,6-2 6-1 7-6(7),5,QF,115,8,3,89,46,36,29,14,3,4,2,0,92,57,34,17,13,6,11
35132,2016-520,Roland Garros,Clay,128,G,20160523,223,104918,2,,Andy Murray,R,190,GBR,29.0239561944,2,8435,104755,9,,Richard Gasquet,R,185,FRA,29.9301848049,12,2725,5-7 7-6(3) 6-0 6-2,5,QF,203,11,4,120,70,52,27,19,5,8,2,4,138,88,47,29,19,11,18
35133,2016-520,Roland Garros,Clay,128,G,20160523,224,104925,1,,Novak Djokovic,R,188,SRB,29.0047912389,1,16150,106233,13,,Dominic Thiem,R,,AUT,22.7186858316,15,2430,6-2 6-1 6-4,5,SF,108,2,1,73,50,36,16,13,3,4,2,3,83,50,27,15,12,7,13
35134,2016-520,Roland Garros,Clay,128,G,20160523,225,104918,2,,Andy Murray,R,190,GBR,29.0239561944,2,8435,104527,3,,Stanislas Wawrinka,R,183,SUI,31.1540041068,4,6315,6-4 6-2 4-6 6-2,5,SF,155,3,2,109,73,58,22,18,4,5,1,2,106,63,43,22,18,10,15
35135,2016-520,Roland Garros,Clay,128,G,20160523,226,104925,1,,Novak Djokovic,R,188,SRB,29.0047912389,1,16150,104918,2,,Andy Murray,R,190,GBR,29.0239561944,2,8435,3-6 6-1 6-2 6-4,5,F,183,4,3,110,76,49,20,17,7,10,5,3,109,55,34,22,17,7,14
35136,2016-M010,s-Hertogenbosch,Grass,32,A,20160606,300,103917,8,,Nicolas Mahut,R,190,FRA,34.3737166324,49,931,104180,7,,Gilles Muller,L,193,LUX,33.0787132101,44,985,6-4 6-4,3,F,76,7,1,66,47,34,10,10,3,4,9,1,62,38,25,10,10,0,3
35137,2016-M010,s-Hertogenbosch,Grass,32,A,20160606,299,104180,7,,Gilles Muller,L,193,LUX,33.0787132101,44,985,103333,3,,Ivo Karlovic,R,208,CRO,37.2703627652,28,1360,7-6(5) 7-6(4),3,SF,85,22,1,68,51,49,11,12,0,0,21,6,72,47,42,15,12,0,0
35138,2016-M010,s-Hertogenbosch,Grass,32,A,20160606,298,103917,8,,Nicolas Mahut,R,190,FRA,34.3737166324,49,931,105023,5,,Sam Querrey,R,198,USA,28.6652977413,37,1135,6-7(5) 6-4 6-4,3,SF,116,4,2,92,54,42,28,16,2,2,19,1,98,64,50,20,16,6,8
35139,2016-M010,s-Hertogenbosch,Grass,32,A,20160606,297,104180,7,,Gilles Muller,L,193,LUX,33.0787132101,44,985,103970,1,,David Ferrer,R,175,ESP,34.1793292266,14,2560,4-6 6-4 7-6(5),3,QF,138,17,5,107,66,52,21,16,4,5,3,3,102,63,45,29,16,4,5
35140,2016-M010,s-Hertogenbosch,Grass,32,A,20160606,296,103333,3,,Ivo Karlovic,R,208,CRO,37.2703627652,28,1360,105173,,,Adrian Mannarino,L,183,FRA,27.9370294319,55,860,6-3 6-4,3,QF,62,22,4,54,36,33,11,10,3,3,4,5,54,30,24,10,9,4,6
35141,2016-M010,s-Hertogenbosch,Grass,32,A,20160606,295,105023,5,,Sam Querrey,R,198,USA,28.6652977413,37,1135,111578,,WC,Stefan Kozlov,R,,USA,18.3436002738,196,265,6-3 6-0,3,QF,55,7,1,47,27,24,12,8,3,3,1,5,44,28,17,4,7,2,6
35142,2016-M010,s-Hertogenbosch,Grass,32,A,20160606,294,103917,8,,Nicolas Mahut,R,190,FRA,34.3737166324,49,931,106071,2,,Bernard Tomic,R,193,AUS,23.6249144422,23,1625,6-7(5) 6-4 6-2,3,QF,107,12,3,96,61,52,14,15,3,4,14,5,84,49,36,17,15,3,7
35143,2016-M010,s-Hertogenbosch,Grass,32,A,20160606,293,103970,1,,David Ferrer,R,175,ESP,34.1793292266,14,2560,104534,,,Dudi Sela,R,175,ISR,31.1731690623,68,746,6-4 6-4,3,R16,88,1,3,79,54,32,13,10,10,13,1,3,63,32,19,13,10,5,10
35144,2016-M010,s-Hertogenbosch,Grass,32,A,20160606,292,104180,7,,Gilles Muller,L,193,LUX,33.0787132101,44,985,104198,,,Guillermo Garcia Lopez,R,188,ESP,33.0075290897,53,900,7-5 6-1,3,R16,78,13,1,56,33,26,16,10,2,2,2,5,62,34,25,11,9,5,8
35145,2016-M010,s-Hertogenbosch,Grass,32,A,20160606,291,103333,3,,Ivo Karlovic,R,208,CRO,37.2703627652,28,1360,104997,,WC,Igor Sijsling,R,190,NED,28.8021902806,118,510,7-6(4) 7-6(5),3,R16,84,20,2,81,57,47,14,12,1,1,2,3,78,50,41,18,12,0,0
35146,2016-M010,s-Hertogenbosch,Grass,32,A,20160606,290,105173,,,Adrian Mannarino,L,183,FRA,27.9370294319,55,860,106421,,Q,Daniil Medvedev,R,,RUS,20.3175906913,256,202,6-4 6-2,3,R16,58,5,1,44,27,24,13,9,0,0,4,1,50,30,23,9,9,2,5
35147,2016-M010,s-Hertogenbosch,Grass,32,A,20160606,289,105023,5,,Sam Querrey,R,198,USA,28.6652977413,37,1135,105147,,,Tatsuma Ito,R,180,JPN,28.052019165,105,552,6-3 6-4,3,R16,57,11,1,51,34,30,10,10,0,0,3,1,51,33,23,9,9,2,4
35148,2016-M010,s-Hertogenbosch,Grass,32,A,20160606,288,111578,,WC,Stefan Kozlov,R,,USA,18.3436002738,196,265,105449,4,,Steve Johnson,R,188,USA,26.4503764545,39,1110,6-3 6-4,3,R16,85,3,4,67,30,20,21,9,7,9,3,2,72,41,25,12,10,6,11
35149,2016-M010,s-Hertogenbosch,Grass,32,A,20160606,287,103917,8,,Nicolas Mahut,R,190,FRA,34.3737166324,49,931,103908,,,Paul Henri Mathieu,R,185,FRA,34.3983572895,60,816,4-6 6-1 6-4,3,R16,105,8,5,83,55,43,15,14,1,2,8,1,74,44,31,15,13,4,7
35150,2016-M010,s-Hertogenbosch,Grass,32,A,20160606,286,106071,2,,Bernard Tomic,R,193,AUS,23.6249144422,23,1625,105379,,,Aljaz Bedene,R,181,GBR,26.8856947296,58,845,6-4 6-3,3,R16,70,8,2,67,45,29,15,10,3,4,9,2,59,40,26,8,9,3,6
35151,2016-M010,s-Hertogenbosch,Grass,32,A,20160606,284,104534,,,Dudi Sela,R,175,ISR,31.1731690623,68,746,106261,,Q,Dennis Novikov,R,,USA,22.5817932923,146,388,7-5 6-7(6) 7-6(5),3,R32,138,8,9,112,68,55,21,18,2,5,11,5,121,66,46,30,18,5,9
35152,2016-M010,s-Hertogenbosch,Grass,32,A,20160606,283,104198,,,Guillermo Garcia Lopez,R,188,ESP,33.0075290897,53,900,105577,,,Vasek Pospisil,R,193,CAN,25.954825462,46,955,7-6(7) 6-2,3,R32,82,7,3,60,32,28,17,10,3,4,6,5,66,33,23,16,10,2,5
35153,2016-M010,s-Hertogenbosch,Grass,32,A,20160606,282,104180,7,,Gilles Muller,L,193,LUX,33.0787132101,44,985,104898,,,Robin Haase,R,190,NED,29.1690622861,82,685,7-6(7) 6-4,3,R32,85,24,4,71,52,43,11,11,5,5,8,2,74,53,40,10,11,3,4
